DBN,School Name,School Type,Total Student Response Rate,1a. Most of the teaching staff at my school expect all students to work hard.,,,,1b. Most of the teaching staff at my school encourage me to keep trying on challenging work.,,,,1c. Most of the teaching staff at my school give me regular and helpful feedback on my work.,,,,1d. Most of the teaching staff at my school give me extra help when I need it.,,,,1e. Most of the teaching staff at my school are teaching me the organizational skills and work habits (like note-taking and keeping track of assignments) that I need to succeed in school.,,,,1f. Most of the teaching staff at my school make me excited about learning.,,,,1g. Most of the teaching staff at my school expect me to continue my education after high school.,,,,2a.  Most adults at my school that I see every day know my name or who I am.,,,,2b.  Most adults at my school care about me.,,,,2c.  Most adults at my school help keep me on track to be promoted to the next grade and to graduate.,,,,2d.  Most adults at my school help keep me on track for college or career.,,,,"3. If you are a student in grades 9-12, ANSWER this question.  If you are a student in grades 6-8, SKIP this question.  
There is an adult who is helping me plan for my next steps after graduation (career planning, college selection and application process, financial aid process, etc.)",,,,"4a. At my school…
 I need to work hard to get good grades.",,,,"4b. At my school…
I keep trying when school work is challenging.",,,,"4c. At my school…
I can do well if I put my mind to it.",,,,"4d. At my school…
I can become a better student if I work hard.",,,,"4e. At my school…
I feel welcome.",,,,"4f. At my school…
I am safe in my classes.",,,,"4g. At my school…
I am safe in the hallways, bathrooms, locker rooms, and cafeteria.",,,,"4h. At my school…
I am safe on school property outside the school building.",,,,"4i. At my school…
there are clear consequences for breaking the rules.",,,,"4j. At my school…
there is an adult whom I trust and can go to for help with a problem.",,,,"4k. At my school…
there is a person or program that helps students resolve conflicts.",,,,"5a.  At my school…
students with disabilities are included in all school activities (lunch, class trips, etc.).",,,,,"5b.  At my school…
most adults treat all students with respect.",,,,,"6a. Most students at my school…
treat each other with respect.",,,,"6b. Most students at my school…
treat adults with respect.",,,,"6c. Most students at my school…
respect students who get good grades.",,,,"7a.  My school…
is kept clean.",,,,"7b.  My school…
offers a wide enough variety of programs, classes and activities to keep me interested in school.",,,,"7c.  My school…
offers opportunities for me to be physically active before, during and after school.",,,,"8f. During this school year, how often have your teachers asked you to…
use computers (laptops, tablets, desktops, etc.) during the school day to complete a task or assignment, such as typing up responses, online research or computer-based exercises?",,,,"9a. This question is about activities that you do during class time. 
(Please mark all that apply.)
During this school year, I have taken one or more classes in…",,,,,,"9b. This question is about activities that you do during class time. 
(Please mark all that apply.)
During this school year, I was offered but did NOT take a class in...",,,,,,"9c. This question is about activities that you do during class time. 
(Please mark all that apply.)
During this school year, I was NOT offered a class in…",,,,,,"10a. This question is about activities that you do outside of class time. 
(Please mark all that apply.)
During this school year, I participated in the following activities before or after school or during free periods…",,,,,"10b. This question is about activities that you do outside of class time. 
(Please mark all that apply.)
During this school year, the following activities were offered before or after school or during free periods but I did NOT participate…",,,,,"10c. This question is about activities that you do outside of class time. 
(Please mark all that apply.)
During this school year, the following activities were NOT offered to me before or after school or during free periods…",,,,,"11a. How often is the following true?
At my school students drink alcohol, use illegal drugs, or abuse prescription drugs while at school.",,,,"11b. How often is the following true?
At my school students get into physical fights.",,,,"11c. How often is the following true?
At my school students harass or bully other students.",,,,"11d. How often is the following true?
At my school students harass or bully each other based on differences (such as race, color, ethnicity, national origin, citizenship/immigration status, religion, gender, gender identity, gender expression, sexual orientation, disability or weight).",,,,"11e. How often is the following true?
At my school there is gang activity.",,,
01M134,P.S. 134 Henrietta Szold,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M137,P.S. 137 John L. Bernstein,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M140,P.S. 140 Nathan Straus,ES/MS,96%,59%,38%,1%,1%,44%,49%,5%,1%,34%,54%,12%,1%,45%,44%,9%,2%,48%,41%,9%,2%,21%,46%,23%,9%,63%,31%,4%,2%,43%,41%,13%,3%,30%,53%,13%,4%,51%,42%,7%,1%,35%,48%,15%,1%,N/A,N/A,N/A,N/A,82%,15%,1%,2%,44%,51%,3%,2%,72%,24%,3%,1%,73%,23%,2%,2%,30%,51%,15%,4%,40%,45%,10%,4%,31%,52%,11%,5%,31%,48%,14%,7%,54%,40%,4%,2%,49%,36%,9%,6%,42%,47%,7%,4%,27%,41%,4%,2%,25%,21%,46%,16%,8%,9%,15%,32%,37%,16%,12%,42%,37%,9%,24%,43%,24%,8%,17%,44%,30%,8%,41%,43%,11%,5%,43%,44%,9%,3%,20%,30%,31%,19%,24%,9%,34%,12%,60%,23%,34%,23%,26%,24%,12%,9%,21%,44%,12%,27%,5%,20%,28%,11%,19%,11%,51%,36%,24%,28%,26%,27%,22%,44%,15%,19%,9%,77%,16%,4%,2%,14%,64%,15%,6%,16%,48%,19%,18%,26%,34%,25%,16%,71%,20%,3%,5%
01M142,P.S. 142 Amalia Castro,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M184,P.S. 184m Shuang Wen,ES/MS,100%,50%,47%,2%,1%,44%,52%,3%,1%,31%,61%,7%,2%,40%,49%,8%,2%,39%,49%,10%,2%,14%,52%,28%,6%,59%,35%,5%,1%,29%,50%,16%,4%,25%,59%,15%,2%,38%,54%,7%,1%,20%,55%,22%,2%,N/A,N/A,N/A,N/A,69%,28%,2%,1%,43%,51%,5%,1%,64%,35%,1%,0%,69%,29%,1%,1%,40%,45%,11%,3%,49%,42%,5%,3%,46%,42%,11%,2%,33%,40%,24%,3%,46%,45%,7%,2%,33%,45%,18%,4%,20%,47%,23%,10%,28%,30%,3%,2%,37%,28%,37%,15%,9%,11%,16%,59%,18%,7%,13%,67%,15%,5%,30%,47%,17%,6%,14%,58%,20%,8%,9%,41%,34%,16%,13%,43%,32%,12%,17%,30%,38%,16%,85%,83%,84%,16%,87%,61%,3%,2%,3%,28%,3%,4%,8%,6%,5%,49%,9%,21%,31%,28%,15%,10%,19%,19%,13%,8%,28%,12%,31%,37%,43%,40%,47%,95%,2%,0%,2%,25%,65%,6%,4%,26%,58%,10%,5%,50%,41%,5%,5%,87%,7%,1%,4%
01M188,P.S. 188 The Island School,ES/MS,81%,90%,10%,0%,0%,89%,11%,0%,0%,89%,11%,0%,0%,89%,11%,0%,0%,90%,10%,0%,0%,90%,10%,0%,0%,90%,10%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,N/A,N/A,N/A,N/A,92%,8%,0%,0%,92%,8%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,91%,9%,0%,0%,90%,10%,0%,0%,0%,91%,9%,0%,0%,0%,93%,7%,0%,0%,93%,7%,0%,0%,92%,8%,0%,0%,92%,8%,0%,0%,92%,8%,0%,0%,92%,8%,0%,0%,97%,3%,0%,0%,19%,15%,13%,13%,89%,1%,3%,3%,5%,7%,0%,1%,0%,4%,5%,10%,0%,2%,53%,52%,46%,17%,56%,3%,5%,5%,3%,1%,0%,0%,1%,5%,0%,100%,0%,0%,0%,88%,12%,0%,0%,100%,0%,0%,0%,100%,0%,0%,0%,100%,0%,0%,0%
01M292,Henry Street School for International Studies,MS/HS,74%,38%,52%,8%,2%,34%,56%,7%,2%,30%,60%,8%,2%,37%,50%,9%,3%,31%,54%,12%,3%,15%,45%,29%,11%,45%,45%,7%,3%,38%,48%,11%,3%,22%,58%,13%,7%,35%,54%,9%,3%,25%,50%,21%,4%,22%,44%,25%,9%,48%,46%,3%,2%,31%,59%,9%,1%,55%,42%,3%,1%,56%,41%,3%,1%,24%,55%,15%,6%,29%,51%,13%,6%,28%,48%,18%,6%,24%,52%,19%,6%,29%,59%,11%,1%,35%,42%,16%,7%,28%,45%,19%,7%,26%,32%,6%,1%,34%,25%,41%,13%,8%,13%,12%,42%,32%,14%,11%,44%,34%,11%,18%,44%,28%,10%,11%,48%,28%,14%,15%,46%,24%,15%,23%,48%,20%,9%,37%,43%,15%,5%,21%,5%,31%,14%,85%,46%,17%,17%,23%,25%,5%,10%,45%,57%,31%,40%,4%,25%,10%,4%,18%,9%,49%,15%,14%,17%,26%,35%,39%,45%,31%,28%,15%,52%,35%,8%,5%,14%,67%,11%,8%,28%,46%,15%,11%,41%,37%,11%,11%,60%,23%,8%,9%
01M301,"Technology, Arts, and Sciences Studio",MS,92%,44%,46%,7%,2%,41%,51%,6%,1%,32%,56%,10%,2%,36%,53%,10%,1%,40%,50%,9%,2%,18%,47%,27%,8%,49%,42%,4%,5%,54%,41%,3%,1%,31%,54%,10%,4%,44%,51%,4%,1%,37%,52%,7%,4%,N/A,N/A,N/A,N/A,69%,30%,1%,0%,41%,52%,6%,1%,69%,31%,0%,1%,68%,31%,1%,0%,31%,53%,13%,4%,24%,57%,15%,4%,24%,55%,15%,6%,28%,51%,16%,5%,49%,37%,9%,5%,41%,40%,14%,6%,29%,53%,12%,6%,30%,37%,3%,6%,24%,24%,35%,16%,12%,14%,16%,38%,31%,15%,14%,34%,36%,16%,26%,44%,17%,12%,11%,40%,34%,15%,18%,45%,26%,12%,37%,49%,12%,2%,33%,40%,24%,4%,83%,41%,11%,53%,76%,26%,9%,19%,30%,19%,8%,14%,6%,29%,42%,15%,6%,42%,24%,13%,9%,13%,52%,15%,15%,26%,13%,35%,26%,36%,44%,33%,15%,77%,21%,1%,1%,8%,55%,23%,15%,23%,44%,20%,13%,38%,39%,13%,10%,74%,13%,7%,5%
01M315,The East Village Community School,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M332,University Neighborhood Middle School,MS,99%,66%,29%,3%,3%,57%,39%,4%,1%,42%,55%,3%,0%,53%,42%,5%,0%,53%,44%,3%,1%,26%,53%,14%,7%,66%,29%,4%,1%,69%,29%,2%,0%,46%,47%,5%,3%,67%,30%,3%,0%,39%,42%,14%,5%,N/A,N/A,N/A,N/A,75%,22%,1%,2%,38%,54%,6%,1%,69%,29%,2%,1%,76%,23%,2%,0%,55%,36%,6%,3%,55%,37%,5%,3%,40%,50%,8%,2%,50%,41%,7%,2%,65%,29%,5%,1%,58%,35%,4%,4%,56%,39%,3%,2%,56%,28%,3%,0%,13%,43%,41%,11%,4%,2%,18%,62%,13%,6%,21%,58%,16%,5%,36%,46%,11%,7%,29%,53%,17%,1%,49%,35%,9%,7%,53%,36%,9%,3%,61%,29%,7%,4%,70%,5%,4%,17%,86%,50%,14%,21%,21%,33%,8%,34%,11%,67%,67%,30%,5%,14%,19%,5%,10%,19%,51%,26%,25%,22%,42%,50%,23%,63%,64%,22%,8%,81%,16%,1%,2%,14%,75%,6%,4%,34%,48%,15%,3%,48%,41%,7%,5%,85%,7%,4%,5%
01M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS,97%,50%,44%,4%,2%,41%,53%,4%,1%,34%,54%,11%,1%,38%,51%,8%,4%,43%,48%,6%,3%,18%,41%,28%,13%,57%,33%,5%,4%,48%,40%,9%,3%,30%,54%,10%,6%,49%,44%,5%,2%,34%,49%,10%,7%,N/A,N/A,N/A,N/A,69%,29%,1%,1%,42%,46%,10%,2%,75%,21%,2%,2%,73%,24%,2%,1%,29%,55%,10%,6%,37%,48%,11%,4%,27%,48%,18%,7%,28%,44%,22%,6%,57%,35%,5%,3%,48%,33%,13%,6%,39%,42%,11%,8%,40%,32%,2%,1%,25%,26%,42%,17%,8%,7%,16%,49%,24%,11%,17%,41%,35%,8%,23%,41%,25%,11%,14%,46%,27%,13%,18%,55%,20%,8%,33%,45%,15%,7%,37%,40%,18%,6%,4%,3%,68%,0%,81%,38%,11%,13%,22%,12%,8%,10%,74%,67%,10%,71%,6%,33%,7%,12%,24%,5%,43%,9%,11%,25%,10%,40%,69%,60%,29%,66%,22%,69%,22%,6%,3%,8%,60%,22%,11%,22%,49%,19%,10%,40%,40%,11%,9%,68%,19%,9%,4%
01M361,The Children's Workshop School,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M363,Neighborhood School,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M364,Earth School,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M378,School for Global Leaders,MS,93%,66%,33%,1%,1%,55%,41%,3%,0%,43%,52%,5%,0%,55%,41%,3%,0%,53%,44%,2%,1%,31%,50%,16%,3%,72%,25%,2%,1%,53%,38%,7%,2%,52%,37%,8%,3%,57%,38%,3%,1%,50%,41%,7%,2%,N/A,N/A,N/A,N/A,81%,18%,0%,1%,50%,43%,4%,2%,73%,24%,2%,1%,76%,21%,2%,0%,52%,37%,10%,1%,59%,34%,6%,0%,45%,43%,10%,2%,43%,44%,9%,4%,69%,25%,5%,1%,62%,32%,3%,3%,58%,35%,5%,3%,60%,31%,2%,0%,7%,54%,33%,6%,2%,4%,56%,32%,11%,1%,55%,35%,8%,2%,58%,35%,6%,0%,30%,49%,17%,5%,38%,49%,9%,3%,37%,48%,11%,4%,49%,33%,16%,2%,72%,90%,12%,23%,69%,30%,5%,92%,28%,34%,6%,4%,6%,98%,28%,18%,7%,33%,28%,90%,15%,10%,27%,33%,91%,31%,37%,23%,22%,92%,16%,12%,10%,85%,13%,1%,0%,51%,45%,2%,1%,59%,35%,3%,3%,67%,28%,4%,1%,84%,15%,0%,0%
01M448,University Neighborhood High School,HS,79%,45%,50%,2%,3%,38%,54%,6%,2%,33%,57%,7%,3%,40%,50%,8%,2%,36%,52%,10%,2%,14%,50%,30%,5%,47%,48%,2%,2%,42%,46%,9%,3%,21%,61%,14%,4%,40%,52%,5%,2%,37%,51%,10%,2%,35%,47%,13%,5%,40%,52%,5%,2%,31%,61%,7%,2%,48%,47%,2%,2%,50%,46%,2%,2%,30%,57%,9%,4%,37%,50%,10%,3%,35%,48%,14%,3%,28%,55%,13%,5%,31%,54%,10%,4%,35%,49%,12%,5%,28%,57%,9%,5%,26%,45%,5%,2%,23%,24%,52%,12%,5%,7%,20%,56%,18%,7%,16%,51%,26%,7%,25%,53%,15%,6%,21%,60%,13%,6%,28%,46%,19%,7%,30%,50%,14%,6%,41%,43%,13%,4%,44%,29%,17%,2%,86%,58%,16%,24%,18%,19%,6%,5%,32%,36%,51%,68%,6%,15%,23%,9%,15%,2%,47%,23%,31%,22%,16%,35%,31%,36%,37%,53%,14%,63%,27%,4%,7%,26%,65%,5%,5%,48%,37%,7%,8%,58%,29%,4%,9%,76%,15%,4%,5%
01M450,East Side Community School,MS/HS,75%,67%,31%,1%,1%,59%,38%,2%,1%,50%,47%,3%,0%,56%,40%,4%,0%,56%,39%,5%,0%,27%,51%,17%,5%,67%,31%,1%,1%,60%,36%,3%,1%,44%,49%,6%,1%,58%,40%,2%,0%,49%,45%,5%,2%,44%,42%,10%,4%,68%,30%,2%,0%,51%,45%,3%,0%,68%,30%,2%,0%,71%,27%,2%,0%,56%,39%,4%,1%,62%,34%,3%,1%,58%,37%,4%,1%,54%,38%,6%,2%,58%,38%,3%,1%,56%,35%,6%,3%,47%,44%,7%,3%,40%,32%,2%,1%,26%,45%,40%,5%,2%,8%,25%,55%,17%,3%,24%,59%,15%,1%,33%,52%,10%,4%,29%,56%,12%,2%,47%,43%,9%,1%,49%,45%,4%,1%,54%,34%,11%,1%,59%,27%,20%,5%,80%,34%,28%,56%,45%,40%,11%,16%,5%,8%,19%,43%,7%,37%,17%,13%,14%,5%,56%,39%,50%,45%,35%,34%,17%,16%,20%,38%,8%,80%,17%,2%,1%,34%,60%,4%,2%,44%,45%,7%,4%,56%,37%,4%,3%,81%,15%,2%,2%
01M458,Forsyth Satellite Academy,HST,70%,48%,46%,3%,3%,44%,51%,3%,3%,39%,50%,9%,2%,39%,50%,7%,4%,29%,60%,7%,4%,18%,50%,19%,13%,44%,42%,9%,4%,50%,40%,9%,1%,26%,49%,19%,5%,29%,58%,11%,3%,25%,52%,19%,4%,28%,44%,17%,11%,42%,47%,7%,4%,36%,56%,7%,1%,57%,39%,3%,1%,57%,40%,3%,1%,37%,51%,8%,4%,44%,51%,3%,2%,44%,48%,4%,4%,37%,48%,9%,5%,36%,57%,5%,3%,35%,47%,13%,5%,31%,55%,9%,4%,25%,42%,1%,1%,31%,26%,45%,12%,6%,11%,17%,58%,17%,8%,12%,63%,18%,7%,23%,56%,17%,4%,15%,57%,19%,8%,16%,49%,25%,10%,24%,50%,14%,13%,55%,35%,7%,3%,42%,3%,3%,3%,88%,33%,13%,13%,10%,13%,6%,15%,36%,63%,68%,68%,2%,28%,15%,8%,9%,5%,45%,13%,13%,14%,11%,35%,33%,48%,46%,53%,26%,55%,28%,3%,14%,74%,24%,2%,1%,68%,22%,3%,6%,73%,19%,3%,6%,65%,24%,3%,8%
01M509,Marta Valle High School,HS,46%,31%,54%,12%,4%,19%,56%,19%,5%,20%,61%,15%,5%,21%,55%,18%,6%,18%,56%,17%,8%,7%,31%,41%,21%,31%,54%,12%,4%,33%,46%,19%,3%,14%,51%,29%,7%,24%,59%,13%,5%,16%,52%,22%,10%,15%,35%,34%,15%,45%,43%,9%,3%,26%,55%,14%,5%,49%,40%,7%,5%,46%,43%,4%,7%,19%,51%,21%,9%,23%,58%,14%,5%,21%,57%,15%,6%,22%,54%,17%,6%,16%,44%,25%,15%,35%,38%,16%,11%,20%,49%,19%,12%,23%,45%,9%,3%,20%,15%,40%,19%,10%,16%,9%,39%,40%,12%,8%,28%,48%,16%,19%,44%,27%,10%,12%,36%,31%,21%,14%,44%,26%,15%,18%,50%,19%,13%,36%,42%,15%,8%,34%,6%,22%,7%,71%,33%,18%,24%,24%,23%,2%,5%,27%,53%,34%,50%,2%,17%,22%,12%,15%,7%,30%,30%,24%,22%,18%,30%,22%,38%,27%,41%,17%,38%,40%,13%,8%,20%,68%,6%,6%,39%,43%,12%,6%,50%,32%,12%,6%,69%,18%,7%,6%
