dbn,locationname,NA,rr_p,p_q1a_1,p_q1a_2,p_q1a_3,p_q1a_4,p_q1b_1,p_q1b_2,p_q1b_3,p_q1b_4,p_q1c_1,p_q1c_2,p_q1c_3,p_q1c_4,p_q1d_1,p_q1d_2,p_q1d_3,p_q1d_4,p_q1e_1,p_q1e_2,p_q1e_3,p_q1e_4,p_q1f_1,p_q1f_2,p_q1f_3,p_q1f_4,p_q1g_1,p_q1g_2,p_q1g_3,p_q1g_4,p_q1h_1,p_q1h_2,p_q1h_3,p_q1h_4,p_q1i_1,p_q1i_2,p_q1i_3,p_q1i_4,p_q1j_1,p_q1j_2,p_q1j_3,p_q1j_4,p_q1k_1,p_q1k_2,p_q1k_3,p_q1k_4,p_q1l_1,p_q1l_2,p_q1l_3,p_q1l_4,p_q1m_1,p_q1m_2,p_q1m_3,p_q1m_4,p_q1n_1,p_q1n_2,p_q1n_3,p_q1n_4,p_q1o_1,p_q1o_2,p_q1o_3,p_q1o_4,p_q1p_1,p_q1p_2,p_q1p_3,p_q1p_4,p_q1q_1,p_q1q_2,p_q1q_3,p_q1q_4,p_q1r_1,p_q1r_2,p_q1r_3,p_q1r_4,p_q2a_1,p_q2a_2,p_q2a_3,p_q2a_4,p_q2a_5,p_q2b_1,p_q2b_2,p_q2b_3,p_q2b_4,p_q2b_5,p_q2c_1,p_q2c_2,p_q2c_3,p_q2c_4,p_q2c_5,p_q2d_1,p_q2d_2,p_q2d_3,p_q2d_4,p_q2d_5,p_q2e_1,p_q2e_2,p_q2e_3,p_q2e_4,p_q2e_5,p_q2f_1,p_q2f_2,p_q2f_3,p_q2f_4,p_q2f_5,p_q2g_1,p_q2g_2,p_q2g_3,p_q2g_4,p_q2g_5,p_q2h_1,p_q2h_2,p_q2h_3,p_q2h_4,p_q2h_5,p_q2i_1,p_q2i_2,p_q2i_3,p_q2i_4,p_q2i_5,p_q2j_1,p_q2j_2,p_q2j_3,p_q2j_4,p_q2j_5,p_q3a_1,p_q3a_2,p_q3a_3,p_q3a_4,p_q3b_1,p_q3b_2,p_q3b_3,p_q3b_4,p_q4a_1,p_q4a_2,p_q4a_3,p_q4a_4,p_q4b_1,p_q4b_2,p_q4b_3,p_q4b_4,p_q4c_1,p_q4c_2,p_q4c_3,p_q4c_4,p_q4d_1,p_q4d_2,p_q4d_3,p_q4d_4,p_q5a_1,p_q5a_2,p_q5a_3,p_q5a_4,p_q5b_1,p_q5b_2,p_q5b_3,p_q5b_4,p_q5c_1,p_q5c_2,p_q5c_3,p_q5c_4,p_q7a_1,p_q7b_1,p_q7c_1,p_q7d_1,p_q7e_1,p_q7f_1,p_q7g_1,p_q7h_1,p_q7i_1,p_q7j_1,p_q8_1,p_q8_2,p_q8_3,p_q8_4,p_q8_5,p_q8_6,p_q8_7,p_q8_8,p_q8_9,p_q8_10,p_q9_1,p_q9_2,p_q9_3,p_q9_4,p_q10a_1,p_q10a_2,p_q10a_3,p_q10a_4,p_q10b_1,p_q10b_2,p_q10b_3,p_q10b_4,
01M142,P.S. 142 Amalia Castro,ES,90%,51%,44%,4%,1%,48%,48%,4%,1%,47%,48%,4%,1%,51%,46%,2%,1%,53%,46%,1%,0%,48%,49%,3%,1%,45%,50%,4%,1%,50%,47%,2%,1%,47%,48%,4%,0%,50%,48%,2%,0%,50%,47%,2%,0%,48%,50%,2%,0%,50%,46%,3%,1%,48%,49%,3%,0%,47%,49%,4%,1%,44%,50%,5%,1%,46%,49%,5%,0%,52%,45%,2%,1%,52%,46%,1%,0%,1%,53%,44%,1%,0%,2%,42%,48%,1%,0%,8%,46%,42%,8%,1%,2%,7%,13%,32%,29%,19%,6%,10%,28%,27%,28%,5%,11%,22%,28%,33%,4%,16%,24%,24%,31%,5%,12%,21%,28%,34%,4%,6%,25%,36%,29%,49%,45%,6%,0%,48%,46%,5%,0%,26%,34%,39%,1%,23%,27%,24%,26%,41%,38%,15%,6%,42%,38%,17%,3%,50%,46%,4%,1%,51%,45%,4%,0%,53%,44%,3%,0%,22%,45%,40%,56%,26%,32%,60%,60%,14%,26%,9%,4%,14%,18%,7%,3%,6%,14%,27%,0%,51%,43%,7%,0%,56%,37%,6%,0%,47%,46%,7%,0%
01M184,P.S. 184m Shuang Wen,ES/MS,65%,29%,64%,5%,1%,25%,66%,8%,1%,32%,62%,6%,1%,27%,58%,10%,4%,39%,59%,2%,0%,27%,59%,11%,2%,20%,59%,15%,5%,32%,58%,8%,3%,24%,56%,16%,5%,31%,56%,11%,1%,28%,62%,9%,2%,29%,62%,7%,2%,27%,64%,7%,2%,25%,65%,7%,2%,30%,58%,9%,3%,23%,58%,15%,4%,21%,56%,18%,5%,27%,65%,8%,1%,33%,58%,4%,2%,2%,24%,61%,6%,2%,7%,15%,47%,4%,0%,33%,26%,54%,10%,4%,7%,3%,12%,41%,28%,16%,3%,8%,40%,31%,18%,1%,4%,40%,38%,17%,3%,12%,38%,28%,19%,3%,7%,39%,32%,19%,1%,2%,34%,48%,15%,21%,62%,15%,2%,23%,61%,12%,4%,6%,33%,60%,2%,11%,17%,45%,27%,28%,38%,29%,5%,13%,39%,42%,7%,20%,71%,8%,2%,20%,67%,9%,3%,26%,62%,9%,3%,14%,72%,17%,77%,18%,23%,44%,49%,17%,19%,25%,16%,8%,11%,3%,4%,6%,17%,10%,1%,20%,64%,8%,8%,30%,57%,4%,9%,24%,62%,5%,10%
01M188,P.S. 188 The Island School,ES/MS,59%,67%,28%,2%,3%,66%,30%,3%,2%,64%,32%,3%,2%,67%,31%,0%,2%,70%,28%,1%,1%,62%,32%,4%,2%,60%,35%,4%,2%,64%,31%,3%,2%,60%,34%,5%,1%,60%,35%,3%,2%,62%,32%,4%,2%,59%,37%,2%,2%,62%,32%,5%,1%,57%,37%,4%,2%,59%,35%,5%,1%,54%,37%,7%,2%,57%,34%,8%,2%,63%,33%,2%,2%,60%,36%,3%,2%,0%,61%,34%,4%,1%,1%,52%,32%,3%,1%,12%,58%,28%,7%,5%,2%,5%,8%,33%,40%,14%,8%,12%,31%,27%,23%,7%,6%,30%,33%,24%,9%,10%,29%,30%,22%,7%,9%,27%,36%,21%,6%,3%,27%,41%,23%,60%,32%,6%,2%,60%,34%,4%,2%,33%,22%,42%,3%,33%,14%,37%,16%,53%,27%,15%,5%,46%,37%,12%,4%,61%,35%,3%,1%,60%,34%,4%,2%,59%,39%,1%,1%,9%,29%,44%,47%,19%,31%,39%,68%,11%,20%,6%,6%,15%,4%,6%,3%,3%,34%,22%,1%,48%,48%,4%,0%,33%,67%,0%,0%,28%,68%,4%,0%
01M292,Henry Street School for International Studies,MS/HS,48%,60%,34%,3%,2%,54%,34%,9%,2%,55%,34%,8%,2%,63%,33%,4%,1%,66%,33%,1%,0%,60%,37%,2%,1%,60%,35%,6%,0%,62%,34%,3%,1%,59%,29%,9%,4%,60%,35%,4%,1%,59%,35%,5%,1%,61%,34%,4%,1%,59%,33%,7%,1%,58%,36%,6%,1%,61%,32%,6%,2%,57%,36%,6%,2%,60%,30%,7%,3%,64%,29%,5%,1%,58%,34%,4%,1%,3%,64%,28%,5%,1%,1%,55%,31%,1%,1%,12%,53%,30%,7%,4%,6%,6%,9%,16%,54%,14%,5%,12%,15%,44%,23%,6%,8%,21%,45%,20%,5%,14%,15%,47%,18%,5%,13%,18%,45%,19%,3%,6%,17%,52%,21%,52%,37%,6%,6%,53%,36%,6%,4%,10%,24%,57%,9%,6%,16%,48%,29%,38%,23%,28%,11%,41%,25%,29%,5%,59%,34%,5%,2%,53%,39%,4%,4%,56%,37%,5%,2%,10%,32%,65%,36%,16%,29%,32%,80%,4%,17%,6%,7%,20%,6%,9%,6%,4%,15%,26%,0%,38%,44%,16%,3%,38%,44%,16%,3%,31%,45%,17%,7%
01M301,"Technology, Arts, and Sciences Studio",MS,39%,49%,46%,5%,0%,42%,46%,12%,0%,34%,47%,19%,0%,47%,48%,5%,0%,54%,43%,2%,2%,38%,57%,3%,2%,34%,57%,7%,2%,47%,47%,5%,0%,41%,43%,14%,2%,42%,46%,10%,2%,43%,47%,9%,2%,43%,48%,7%,2%,41%,49%,8%,2%,46%,47%,5%,2%,41%,48%,5%,5%,31%,48%,19%,2%,28%,48%,20%,4%,39%,54%,4%,4%,41%,49%,7%,3%,0%,43%,50%,2%,0%,5%,28%,39%,6%,0%,28%,36%,45%,9%,5%,5%,12%,8%,31%,31%,18%,7%,27%,30%,13%,23%,8%,9%,28%,23%,32%,9%,20%,27%,13%,31%,8%,13%,31%,23%,25%,5%,2%,25%,38%,29%,34%,48%,10%,7%,31%,53%,10%,5%,4%,37%,56%,4%,6%,13%,40%,42%,11%,27%,41%,21%,28%,41%,24%,7%,37%,58%,5%,0%,31%,56%,12%,2%,36%,55%,7%,2%,29%,69%,42%,54%,25%,15%,41%,75%,19%,32%,7%,10%,17%,12%,0%,5%,2%,29%,19%,0%,30%,50%,5%,15%,30%,45%,25%,0%,28%,44%,22%,6%
01M315,The East Village Community School,ES,64%,64%,34%,2%,0%,59%,39%,1%,0%,69%,29%,1%,1%,84%,14%,1%,1%,89%,11%,0%,0%,66%,31%,2%,0%,62%,35%,1%,1%,83%,15%,1%,1%,60%,35%,3%,1%,60%,35%,4%,1%,58%,36%,6%,0%,62%,35%,2%,0%,64%,32%,4%,1%,61%,37%,1%,1%,65%,32%,3%,1%,51%,41%,5%,3%,48%,43%,6%,3%,51%,45%,4%,1%,55%,41%,3%,1%,1%,68%,29%,1%,1%,1%,59%,25%,0%,0%,16%,72%,22%,4%,1%,2%,3%,4%,13%,74%,6%,3%,7%,31%,43%,16%,1%,1%,13%,73%,11%,3%,12%,32%,35%,18%,1%,6%,17%,54%,22%,2%,1%,4%,74%,18%,76%,21%,1%,1%,72%,25%,1%,2%,6%,33%,61%,0%,11%,24%,40%,25%,71%,25%,4%,0%,50%,39%,10%,1%,70%,26%,4%,1%,59%,38%,3%,1%,74%,24%,1%,1%,2%,97%,21%,59%,31%,33%,66%,33%,27%,31%,2%,3%,4%,25%,11%,15%,1%,30%,3%,7%,29%,64%,4%,4%,43%,54%,0%,4%,22%,56%,19%,4%
01M332,University Neighborhood Middle School,MS,91%,51%,46%,2%,1%,44%,47%,8%,1%,46%,49%,4%,1%,57%,39%,3%,1%,65%,33%,2%,0%,46%,47%,6%,1%,45%,52%,2%,1%,45%,46%,7%,1%,42%,48%,8%,1%,46%,48%,4%,1%,45%,48%,4%,2%,46%,50%,3%,2%,53%,40%,5%,2%,47%,47%,5%,1%,54%,41%,4%,1%,43%,45%,9%,2%,40%,49%,8%,3%,52%,45%,2%,1%,47%,47%,1%,3%,1%,57%,36%,4%,1%,2%,38%,37%,3%,1%,22%,52%,39%,2%,1%,5%,4%,8%,32%,47%,10%,7%,19%,23%,24%,26%,5%,7%,23%,33%,31%,5%,11%,26%,31%,27%,4%,12%,27%,30%,27%,4%,5%,26%,36%,28%,45%,48%,5%,2%,44%,50%,3%,3%,14%,30%,46%,11%,13%,15%,34%,39%,40%,27%,20%,14%,38%,39%,18%,5%,52%,43%,4%,1%,55%,40%,3%,2%,49%,46%,5%,0%,12%,61%,54%,53%,27%,18%,48%,76%,14%,31%,6%,7%,17%,18%,7%,8%,4%,11%,21%,0%,48%,39%,13%,0%,45%,45%,9%,0%,18%,55%,27%,0%
01M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS,53%,45%,51%,4%,0%,37%,54%,9%,0%,41%,53%,5%,1%,56%,41%,4%,0%,58%,42%,0%,0%,45%,48%,6%,2%,39%,55%,5%,1%,37%,53%,8%,2%,36%,48%,13%,3%,46%,48%,5%,1%,34%,58%,8%,0%,38%,51%,10%,1%,40%,52%,8%,1%,33%,62%,5%,0%,36%,58%,6%,0%,30%,62%,8%,1%,30%,57%,11%,2%,44%,50%,5%,1%,43%,52%,4%,0%,1%,32%,60%,7%,0%,2%,24%,54%,4%,1%,17%,35%,54%,7%,1%,3%,7%,14%,31%,32%,17%,10%,22%,30%,10%,29%,5%,6%,40%,21%,27%,4%,21%,38%,15%,21%,6%,18%,37%,16%,22%,5%,7%,36%,29%,23%,35%,56%,7%,2%,36%,61%,3%,0%,10%,34%,50%,6%,8%,14%,37%,42%,24%,34%,30%,11%,30%,43%,22%,5%,37%,58%,5%,1%,34%,62%,3%,1%,35%,63%,3%,0%,10%,70%,49%,40%,16%,14%,37%,65%,19%,32%,6%,3%,13%,15%,9%,4%,9%,13%,28%,0%,36%,54%,7%,4%,38%,52%,7%,3%,34%,52%,14%,0%
01M361,The Children's Workshop School,ES,31%,64%,36%,0%,0%,62%,35%,3%,0%,56%,39%,2%,3%,79%,20%,2%,0%,83%,15%,2%,0%,58%,36%,6%,0%,59%,35%,5%,2%,82%,18%,0%,0%,59%,33%,5%,3%,55%,41%,5%,0%,56%,32%,12%,0%,61%,35%,5%,0%,61%,36%,3%,0%,63%,34%,3%,0%,62%,33%,5%,0%,42%,47%,9%,2%,39%,44%,13%,3%,48%,50%,2%,0%,52%,42%,3%,2%,2%,67%,30%,2%,0%,2%,47%,30%,0%,0%,23%,61%,36%,3%,0%,0%,2%,0%,14%,78%,6%,0%,3%,29%,54%,14%,0%,3%,13%,73%,11%,0%,11%,26%,48%,15%,0%,8%,20%,59%,14%,2%,0%,11%,80%,8%,67%,30%,3%,0%,65%,31%,5%,0%,6%,42%,52%,0%,20%,15%,51%,14%,62%,28%,11%,0%,48%,26%,26%,0%,55%,38%,6%,0%,58%,35%,6%,0%,77%,18%,5%,0%,5%,88%,29%,85%,24%,30%,48%,41%,29%,24%,9%,5%,5%,13%,13%,13%,4%,13%,13%,13%,11%,22%,44%,22%,22%,56%,11%,11%,11%,11%,56%,22%
01M363,Neighborhood School,ES,62%,62%,29%,8%,1%,60%,30%,10%,0%,55%,37%,7%,1%,76%,20%,2%,2%,78%,20%,2%,1%,67%,28%,4%,1%,53%,38%,7%,2%,70%,25%,5%,0%,50%,39%,10%,2%,49%,37%,12%,2%,53%,36%,9%,2%,54%,42%,3%,1%,51%,38%,10%,1%,51%,37%,9%,3%,50%,34%,12%,4%,41%,39%,15%,6%,41%,34%,18%,8%,54%,39%,7%,1%,61%,35%,3%,0%,0%,64%,31%,3%,0%,2%,51%,31%,2%,0%,17%,64%,26%,5%,2%,3%,4%,4%,14%,65%,13%,2%,8%,30%,41%,18%,2%,1%,18%,63%,16%,2%,11%,31%,38%,18%,3%,5%,23%,53%,16%,3%,1%,12%,71%,12%,64%,25%,7%,4%,53%,33%,10%,4%,12%,38%,49%,1%,17%,16%,40%,27%,59%,28%,9%,4%,43%,35%,21%,1%,53%,37%,9%,1%,48%,37%,11%,4%,63%,27%,7%,3%,6%,85%,27%,58%,18%,27%,53%,35%,20%,22%,19%,6%,1%,6%,9%,23%,1%,27%,6%,3%,44%,33%,19%,5%,39%,50%,9%,2%,30%,47%,19%,5%
01M364,Earth School,ES,58%,73%,24%,3%,0%,73%,25%,3%,0%,67%,30%,3%,0%,84%,14%,2%,0%,86%,13%,1%,0%,61%,32%,7%,0%,70%,27%,3%,1%,83%,16%,2%,0%,53%,40%,7%,1%,56%,36%,7%,1%,63%,32%,4%,1%,70%,26%,4%,1%,63%,34%,3%,0%,62%,34%,3%,1%,62%,35%,3%,1%,52%,37%,9%,2%,47%,41%,10%,2%,61%,35%,4%,0%,73%,27%,0%,1%,0%,72%,26%,1%,0%,1%,60%,22%,2%,0%,16%,69%,25%,3%,1%,1%,3%,1%,16%,72%,8%,1%,3%,23%,57%,15%,1%,0%,8%,82%,8%,3%,6%,31%,49%,12%,1%,6%,21%,59%,13%,1%,0%,5%,84%,11%,72%,25%,3%,1%,68%,28%,4%,1%,10%,45%,44%,1%,19%,23%,41%,18%,76%,20%,3%,1%,47%,40%,11%,2%,68%,30%,2%,0%,61%,37%,3%,0%,72%,27%,1%,0%,7%,95%,26%,74%,34%,35%,65%,27%,29%,20%,1%,4%,6%,19%,10%,12%,0%,30%,6%,11%,61%,39%,0%,0%,72%,28%,0%,0%,59%,35%,6%,0%
01M378,School for Global Leaders,MS,71%,57%,42%,1%,0%,52%,45%,2%,0%,58%,41%,1%,1%,67%,33%,1%,0%,56%,43%,1%,0%,58%,41%,1%,0%,62%,35%,2%,1%,72%,28%,0%,0%,72%,25%,3%,0%,76%,23%,1%,0%,74%,26%,0%,0%,77%,23%,0%,0%,76%,23%,1%,0%,75%,24%,1%,0%,75%,25%,1%,0%,73%,26%,1%,0%,70%,28%,2%,0%,72%,27%,0%,1%,71%,28%,1%,0%,0%,67%,32%,0%,0%,1%,65%,32%,0%,0%,4%,73%,23%,0%,2%,2%,4%,2%,15%,73%,5%,4%,3%,15%,70%,8%,3%,2%,16%,70%,9%,4%,3%,17%,69%,7%,4%,3%,15%,69%,10%,2%,2%,15%,74%,7%,80%,19%,1%,0%,81%,18%,1%,0%,32%,52%,16%,1%,23%,28%,16%,34%,61%,25%,7%,6%,62%,27%,8%,4%,77%,22%,1%,1%,81%,19%,1%,0%,82%,18%,1%,0%,11%,24%,27%,33%,7%,8%,16%,65%,7%,9%,1%,2%,12%,9%,5%,0%,2%,23%,45%,1%,73%,27%,0%,0%,69%,31%,0%,0%,71%,24%,6%,0%
01M448,University Neighborhood High School,HS,26%,45%,45%,9%,1%,34%,49%,13%,4%,38%,53%,6%,3%,44%,49%,3%,4%,44%,52%,3%,1%,37%,55%,5%,3%,35%,57%,1%,7%,37%,56%,3%,4%,39%,45%,11%,5%,42%,49%,5%,4%,41%,51%,4%,4%,40%,55%,1%,4%,41%,55%,4%,0%,38%,54%,5%,3%,44%,48%,5%,3%,44%,46%,8%,3%,39%,50%,7%,4%,42%,51%,3%,4%,44%,53%,1%,1%,1%,42%,51%,3%,1%,4%,34%,43%,4%,1%,18%,44%,43%,6%,3%,4%,9%,17%,23%,40%,10%,9%,18%,19%,26%,28%,8%,12%,25%,28%,28%,8%,13%,25%,27%,27%,7%,14%,22%,28%,29%,8%,12%,24%,29%,27%,26%,60%,9%,5%,32%,62%,3%,3%,13%,33%,39%,14%,8%,18%,24%,50%,19%,20%,34%,27%,21%,35%,35%,10%,34%,62%,3%,1%,32%,60%,7%,1%,32%,59%,8%,0%,6%,34%,52%,30%,15%,18%,42%,62%,18%,19%,8%,15%,17%,8%,17%,2%,4%,6%,21%,2%,48%,44%,8%,0%,52%,44%,4%,0%,48%,44%,8%,0%
01M450,East Side Community School,MS/HS,33%,72%,28%,1%,0%,58%,39%,2%,0%,66%,34%,0%,1%,77%,22%,0%,2%,79%,19%,1%,0%,60%,37%,3%,1%,65%,33%,2%,1%,69%,29%,2%,1%,69%,29%,2%,0%,70%,29%,1%,0%,66%,34%,0%,0%,67%,31%,2%,0%,71%,27%,2%,0%,63%,36%,2%,0%,67%,32%,0%,1%,67%,31%,2%,1%,61%,34%,4%,1%,60%,39%,1%,0%,62%,35%,1%,0%,2%,62%,33%,1%,0%,4%,35%,29%,1%,1%,35%,61%,33%,1%,2%,4%,3%,3%,24%,59%,12%,3%,9%,33%,33%,23%,2%,5%,22%,51%,21%,5%,6%,27%,38%,23%,3%,6%,27%,40%,24%,2%,2%,20%,53%,23%,76%,22%,1%,1%,76%,22%,1%,2%,16%,46%,37%,1%,16%,27%,32%,25%,48%,35%,13%,3%,49%,32%,17%,2%,68%,30%,2%,1%,65%,34%,1%,0%,64%,35%,1%,1%,16%,82%,42%,50%,25%,20%,63%,80%,41%,60%,1%,5%,20%,17%,13%,5%,6%,8%,22%,3%,51%,42%,4%,2%,56%,36%,9%,0%,52%,38%,10%,0%
01M458,Forsyth Satellite Academy,HST,20%,35%,58%,6%,0%,26%,65%,10%,0%,13%,61%,26%,0%,39%,61%,0%,0%,48%,52%,0%,0%,35%,65%,0%,0%,32%,61%,6%,0%,57%,43%,0%,0%,34%,52%,14%,0%,47%,53%,0%,0%,45%,55%,0%,0%,47%,50%,3%,0%,28%,69%,3%,0%,34%,66%,0%,0%,40%,57%,3%,0%,33%,60%,7%,0%,30%,70%,0%,0%,37%,57%,7%,0%,43%,57%,0%,0%,0%,37%,60%,3%,0%,0%,17%,57%,3%,0%,23%,29%,64%,4%,0%,4%,7%,21%,34%,24%,14%,10%,21%,34%,7%,28%,11%,14%,29%,14%,32%,13%,13%,29%,10%,35%,7%,14%,32%,7%,39%,14%,11%,25%,14%,36%,50%,37%,13%,0%,47%,40%,10%,3%,14%,21%,48%,17%,14%,7%,28%,52%,17%,48%,17%,17%,33%,37%,23%,7%,60%,37%,3%,0%,52%,41%,7%,0%,60%,37%,3%,0%,6%,36%,42%,33%,9%,15%,21%,73%,9%,24%,36%,0%,23%,5%,0%,9%,5%,9%,9%,5%,33%,67%,0%,0%,20%,80%,0%,0%,17%,83%,0%,0%
01M509,Marta Valle High School,HS,10%,44%,50%,3%,3%,35%,59%,3%,3%,51%,40%,6%,3%,54%,43%,3%,0%,53%,44%,3%,0%,41%,53%,3%,3%,41%,53%,3%,3%,49%,49%,3%,0%,43%,46%,11%,0%,46%,49%,3%,3%,44%,47%,9%,0%,55%,39%,3%,3%,55%,42%,0%,3%,44%,50%,3%,3%,44%,41%,12%,3%,42%,42%,12%,3%,50%,38%,6%,6%,50%,44%,6%,0%,42%,48%,0%,6%,3%,39%,55%,0%,3%,3%,33%,45%,0%,0%,21%,39%,45%,6%,3%,6%,12%,9%,30%,30%,18%,9%,18%,33%,18%,21%,0%,3%,33%,30%,33%,3%,9%,31%,22%,34%,3%,3%,37%,27%,30%,0%,0%,38%,31%,31%,38%,47%,6%,9%,38%,50%,6%,6%,12%,38%,41%,9%,15%,9%,27%,48%,36%,30%,27%,6%,35%,29%,29%,6%,48%,45%,3%,3%,39%,55%,3%,3%,42%,52%,3%,3%,14%,63%,60%,43%,14%,11%,46%,74%,20%,26%,5%,14%,14%,27%,14%,5%,0%,5%,18%,0%,50%,50%,0%,0%,50%,33%,17%,0%,33%,33%,33%,0%
01M515,Lower East Side Preparatory High School,HST,64%,43%,54%,2%,0%,40%,55%,5%,1%,44%,51%,4%,1%,46%,49%,4%,0%,55%,43%,2%,0%,50%,47%,3%,0%,40%,55%,5%,0%,44%,52%,4%,0%,43%,50%,6%,0%,41%,55%,4%,0%,43%,53%,4%,0%,43%,54%,3%,0%,40%,56%,5%,0%,40%,56%,4%,0%,45%,51%,4%,0%,46%,50%,4%,0%,45%,50%,5%,0%,47%,52%,1%,0%,55%,43%,1%,0%,0%,48%,48%,3%,0%,1%,43%,47%,1%,0%,9%,44%,44%,9%,2%,2%,9%,13%,34%,38%,6%,5%,11%,35%,38%,10%,5%,10%,35%,39%,11%,5%,11%,35%,37%,12%,4%,11%,35%,41%,9%,6%,8%,33%,44%,9%,39%,58%,3%,0%,43%,54%,3%,0%,20%,24%,37%,19%,18%,17%,31%,34%,23%,27%,30%,20%,19%,26%,39%,17%,37%,59%,4%,0%,35%,62%,3%,0%,34%,62%,3%,1%,21%,39%,46%,44%,36%,32%,37%,67%,39%,12%,9%,23%,27%,4%,12%,7%,1%,9%,9%,1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M539,"New Explorations into Science, Technology and Math High School",ES/MS/HS,46%,52%,45%,3%,1%,41%,51%,7%,1%,46%,49%,5%,1%,42%,47%,9%,2%,63%,35%,2%,0%,37%,53%,8%,2%,32%,51%,14%,4%,61%,36%,3%,0%,55%,39%,5%,1%,67%,30%,2%,0%,52%,45%,3%,1%,52%,43%,4%,0%,42%,51%,6%,1%,43%,50%,6%,0%,59%,39%,2%,1%,50%,43%,5%,1%,39%,49%,10%,2%,49%,46%,4%,1%,52%,46%,1%,0%,1%,44%,46%,2%,1%,8%,20%,28%,2%,1%,49%,37%,49%,4%,2%,8%,3%,5%,25%,47%,19%,2%,5%,28%,40%,26%,2%,2%,23%,49%,25%,3%,12%,30%,29%,25%,2%,7%,25%,34%,32%,1%,4%,20%,39%,36%,69%,28%,2%,0%,60%,35%,4%,0%,7%,24%,66%,3%,8%,15%,43%,35%,44%,33%,19%,3%,28%,36%,31%,5%,41%,51%,7%,1%,62%,36%,2%,0%,61%,37%,2%,1%,28%,95%,20%,52%,17%,13%,50%,33%,33%,21%,19%,6%,9%,6%,4%,3%,3%,43%,5%,3%,33%,60%,7%,0%,33%,67%,0%,0%,29%,43%,29%,0%
01M650,Cascades High School,HST,30%,68%,28%,4%,0%,59%,33%,8%,0%,51%,42%,8%,0%,79%,21%,0%,0%,72%,28%,0%,0%,59%,37%,4%,0%,67%,33%,0%,0%,62%,38%,0%,0%,51%,47%,2%,0%,56%,42%,2%,0%,60%,40%,0%,0%,61%,37%,2%,0%,58%,42%,0%,0%,57%,43%,0%,0%,58%,40%,2%,0%,54%,44%,2%,0%,52%,46%,2%,0%,60%,40%,0%,0%,62%,35%,0%,0%,4%,65%,29%,0%,0%,6%,42%,30%,0%,0%,28%,63%,29%,2%,0%,6%,18%,2%,20%,47%,12%,13%,2%,25%,25%,35%,13%,2%,21%,33%,31%,17%,4%,19%,29%,31%,12%,4%,24%,33%,27%,12%,2%,20%,45%,22%,68%,30%,2%,0%,66%,34%,0%,0%,16%,35%,43%,6%,14%,22%,22%,42%,33%,27%,27%,13%,43%,33%,22%,2%,71%,27%,2%,0%,57%,41%,2%,0%,64%,36%,0%,0%,19%,57%,51%,42%,19%,23%,42%,70%,23%,42%,9%,6%,13%,26%,9%,2%,0%,6%,26%,4%,33%,67%,0%,0%,50%,50%,0%,0%,67%,33%,0%,0%
01M696,Bard High School Early College,HS,50%,56%,40%,3%,1%,43%,46%,10%,1%,57%,38%,4%,1%,68%,31%,1%,1%,80%,19%,1%,0%,55%,39%,6%,0%,54%,39%,5%,2%,73%,26%,1%,0%,62%,33%,4%,0%,84%,15%,0%,0%,74%,24%,2%,0%,72%,27%,0%,1%,69%,29%,2%,0%,64%,32%,3%,1%,78%,20%,1%,1%,77%,21%,1%,1%,72%,26%,2%,0%,56%,41%,2%,1%,57%,40%,1%,0%,1%,58%,34%,2%,1%,6%,24%,18%,2%,1%,56%,58%,32%,2%,2%,6%,2%,2%,17%,62%,16%,2%,1%,18%,61%,18%,2%,1%,14%,68%,15%,2%,3%,22%,52%,21%,2%,2%,19%,55%,21%,4%,14%,23%,27%,33%,78%,20%,1%,1%,77%,21%,2%,0%,5%,16%,75%,4%,14%,21%,46%,19%,65%,25%,9%,1%,20%,35%,40%,5%,59%,37%,2%,1%,74%,23%,2%,0%,70%,27%,3%,0%,19%,98%,37%,29%,29%,18%,59%,41%,25%,17%,4%,9%,8%,10%,21%,0%,5%,25%,12%,5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01M839,Tompkins Square Middle School,MS,40%,65%,34%,1%,0%,51%,47%,3%,0%,51%,43%,5%,1%,57%,43%,0%,0%,59%,39%,2%,0%,52%,46%,1%,0%,41%,55%,2%,1%,55%,44%,1%,0%,45%,45%,9%,1%,51%,44%,5%,0%,49%,48%,3%,0%,48%,47%,5%,0%,42%,55%,3%,0%,49%,47%,5%,0%,48%,48%,3%,1%,44%,45%,9%,1%,37%,48%,13%,2%,47%,47%,4%,2%,56%,43%,0%,0%,1%,48%,47%,0%,0%,5%,38%,37%,1%,0%,24%,49%,43%,3%,2%,3%,7%,7%,27%,49%,11%,3%,7%,35%,33%,22%,3%,5%,31%,41%,20%,4%,9%,31%,35%,22%,1%,8%,34%,34%,22%,1%,4%,26%,48%,21%,63%,35%,2%,0%,62%,36%,1%,1%,9%,39%,50%,1%,7%,15%,34%,45%,31%,23%,36%,10%,19%,47%,27%,6%,47%,51%,1%,1%,45%,53%,2%,0%,48%,51%,1%,0%,12%,86%,44%,47%,8%,11%,44%,44%,20%,24%,1%,10%,8%,22%,4%,4%,3%,33%,13%,2%,54%,46%,0%,0%,48%,52%,0%,0%,56%,36%,8%,0%
